Date,Game,StartTimeLocal,StartTimeUTC,L10_SOG,L10_G,L10_A,L10_P,L5_G,L5_A,N_games_found,Player,Team,Pos,Tier,SD_PlayerID,Shoots,Position_SD,L10_S,Injury_Source,Injury_Status_Final,SD_InjuryStatus,SD_InjuryNotes,Best_Drought_Market,Best_Drought_Count,Best_Drought_Tag,Injury_Status,Injury_Type,Injury_Text,Injury_Return,Team_Out_Count,Injury_DFO_Score,Injury_Badge,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,iXA_Source,TOI_per_game,TOI_Pct,StarScore,TalentMult,Talent_Tier,Is_Elite,Is_Star,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Team_GF_L5,Team_GF_Avg_L5,Team_GF_Gate,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,i5v5_points60,i5v5_primaryAssists60,i5v5_shotAssists60,i5v5_iCF60,Assist_Volume,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Exp_A_10,Reg_Gap_A10,Reg_Heat_A,Matrix_Points,Matrix_SOG,Matrix_Goal,Matrix_Assists,Conf_Points,Conf_SOG,Conf_Goal,Conf_Assists,Best_Market,Best_Conf,Drought_P,Drought_A,Drought_G,Drought_SOG,Line,Odds,Result,Best_Drought_Display,Play_Tag,Plays_Points,Plays_Goal,Goal_ProofCount,Goal_Why,Plays_Assists,Assist_ProofCount,Assist_Why,Plays_SOG,SOG_ProofCount,SOG_Why
2026-01-17,NYR@PHI,12:00 PM,2026-01-17T18:00:00Z,,,,,,,,Carl Grundstrom,PHI,R,,30003171.0,L,RW,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,3,0.0,,NYR,Spencer Martin,0.8076923076923077,0.09019843656043296,50.0,Confirmed,dailyfaceoff_name_and_stats,45.5,25.9,A1+A2,12.91,16.6,32.9,0.94,NONE,False,False,50.0,50.0,50.1,50.1,9,1.8,False,,,,,50.0,2.0779220779220777,0.0,,,0.0,50.0,50.0,50.0,50.1,70.4,50.1,2.43,1.49,,,,,,,,0.94,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,40,0,0,SOG,40,,,,,,,,,,False,False,0,,False,1,,False,0,
2026-01-17,LAK@ANA,9:00 PM,2026-01-18T03:00:00Z,,,,,,,,Taylor Ward,LAK,R,,30005565.0,R,RW,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,0,0.0,,ANA,Ville Husso,0.8837209302325582,3.330557868442964,81.7,Unconfirmed,dailyfaceoff_name_and_stats,19.0,25.9,A1+A2,697.83,92.5,36.1,0.94,NONE,False,False,50.0,50.0,50.1,50.1,10,2.0,False,,,,,50.0,0.03054212267752609,0.015271061338763044,,,0.0,50.0,50.0,50.0,50.1,34.8,50.1,4.28,1.13,,,,,,,,3.15,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,32,0,0,SOG,32,,,,,,,,,,False,False,1,,False,0,,False,0,
2026-01-17,CAR@NJD,6:00 PM,2026-01-18T00:00:00Z,,,,,,,,Cody Glass,NJD,C,,30003642.0,R,C,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,2,0.0,,CAR,Frederik Andersen,0.8626609442060086,3.372562796416652,88.0,Unconfirmed,dailyfaceoff_name_and_stats,71.7,25.9,A1+A2,13.65,20.0,45.3,0.98,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,,,,,50.0,1.3149243918474687,0.0,,,0.0,50.0,50.0,50.0,50.1,57.4,50.1,2.7,2.15,,,,,,,,0.55,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,54,0,0,SOG,54,,,,,,,,,,False,False,1,,False,0,,False,0,
2026-01-17,FLA@WSH,6:00 PM,2026-01-18T00:00:00Z,12.0,2.0,3.0,5.0,0.0,2.0,10.0,Aaron Ekblad,FLA,D,,30000239.0,R,D,12.0,SDIO,Scrambled,Scrambled,Scrambled,GOAL,5,GOAL 5,Healthy,Unknown,,,5,1.0,🟢 ROLE+,WSH,Logan Thompson,0.9150537634408602,2.3597743113176235,11.3,Confirmed,dailyfaceoff_name_and_stats,50.4,78.2,A1+A2,22.38,74.5,64.9,1.06,NONE,False,False,50.0,50.0,50.1,50.1,11,2.2,False,0.5,0.875,0.6,0.535,0.9,0.9814835851414291,0.327161195047143,,,0.0,50.0,50.0,50.0,50.1,49.6,50.1,4.44,0.9,5.35,-0.56,-1.1,-6.65,,,,3.53,0.53,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,39,0,0,SOG,39,2.0,2.0,5.0,2.0,,,,🥅 D:5,,False,False,1,,False,1,,False,1,
2026-01-17,NYI@CGY,2:00 PM,2026-01-17T20:00:00Z,,,,,,,,Adam Boqvist,NYI,D,,30004091.0,R,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,6,0.0,,CGY,Dustin Wolf,0.8977505112474438,3.0047073748873236,53.2,Confirmed,dailyfaceoff_name_and_stats,9.3,18.8,A1+A2,12.32,13.7,13.5,0.94,NONE,False,False,50.0,50.0,50.1,50.1,19,3.8,True,,,,,50.0,0.33783783783783783,0.0,,,0.0,50.0,50.0,50.0,50.1,37.2,50.1,0.78,0.16,,,,,,,,0.63,,,Red,Red,Red,Red,28,20,33,21,GOAL,33,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,LAK@ANA,9:00 PM,2026-01-18T03:00:00Z,11.0,2.0,1.0,3.0,2.0,1.0,10.0,Chris Kreider,ANA,L,,30000320.0,L,LW,11.0,DFO,GTD,Scrambled,Scrambled,SOG,7,SOG 7,GTD,Unknown,,,3,-1.0,🟡 GTD,LAK,Anton Forsberg,0.9006928406466512,2.649278636340299,39.2,Unconfirmed,dailyfaceoff_name_and_stats,91.7,63.0,A1+A2,17.13,45.6,72.5,1.09,NONE,False,False,50.0,50.0,50.1,50.1,13,2.6,False,1.0,1.0,1.0,1.0,8.0,1.1232098842469813,0.3369629652740944,,,0.0,50.0,50.0,50.0,50.1,53.4,50.1,6.28,3.68,10.0,3.28,1.68,-1.0,,,,2.6,1.6,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,65,0,0,SOG,65,0.0,2.0,0.0,7.0,,,,🎯 D:7,,False,False,1,,False,1,,False,1,
2026-01-17,BOS@CHI,7:00 PM,2026-01-18T01:00:00Z,,,,,,,,Kevin Korchinski,CHI,D,,30005632.0,L,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,1,0.0,,BOS,Joonas Korpisalo,0.8942917547568711,3.1994312122289372,63.5,Confirmed,dailyfaceoff_name_and_stats,5.8,18.8,A1+A2,838.5,96.5,28.5,0.94,NONE,False,False,50.0,50.0,50.1,50.1,13,2.6,False,,,,,50.0,0.03577817531305903,0.0,,,0.0,50.0,50.0,50.0,50.1,35.3,50.1,5.26,0.56,,,,,,,,4.7,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,25,0,0,SOG,25,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,EDM@VAN,9:00 PM,2026-01-18T03:00:00Z,,,,,,,,Curtis Lazar,EDM,C,,30000965.0,R,C,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,2,0.0,,VAN,Kevin Lankinen,0.8867924528301887,3.365695792880259,78.4,Likely,dailyfaceoff_name_and_stats,41.5,7.2,A1+A2,8.94,1.3,21.4,0.94,NONE,False,False,50.0,50.0,50.1,50.1,14,2.8,True,,,,,50.0,0.8767657087189479,0.0,,,0.0,50.0,50.0,50.0,50.1,46.8,50.1,1.06,1.06,,,,,,,,0.0,,,Red,Red,Red,Red,24,37,60,23,GOAL,60,,,,,,,,,,False,False,1,,False,0,,False,0,
2026-01-17,MTL@OTT,6:00 PM,2026-01-18T00:00:00Z,10.0,0.0,1.0,1.0,0.0,1.0,10.0,Zachary Bolduc,MTL,R,,30004990.0,L,RW,10.0,SDIO,Scrambled,Scrambled,Scrambled,GOAL,10,GOAL 10,Healthy,Unknown,,,5,0.0,,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Likely,dailyfaceoff_name_fallback_stats,81.2,54.8,A1+A2,13.77,21.7,60.1,1.04,NONE,False,False,50.0,50.0,50.1,50.1,17,3.4,True,1.0,0.875,1.0,1.0,8.0,1.2875920240827397,0.21459867068045663,,,0.0,50.0,50.0,50.0,50.1,56.8,50.1,3.96,2.22,10.0,2.96,2.22,0.0,,,,1.73,0.73,,Red,Red,Red,Red,53,59,71,53,GOAL,71,1.0,1.0,10.0,6.0,,,,🥅 D:10,,False,False,2,,False,0,,False,1,
2026-01-17,SEA@UTA,4:00 PM,2026-01-17T22:00:00Z,,,,,,,,Jaden Schwartz,SEA,L,,30000794.0,L,C,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,1,0.0,,UTA,Karel Vejmelka,0.9015486725663717,2.5338679446724717,34.8,Unconfirmed,dailyfaceoff_name_and_stats,73.6,49.5,A1+A2,17.1,45.2,59.5,1.04,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,,,,,50.0,1.2834224598930482,0.48128342245989303,,,0.0,50.0,50.0,50.0,50.1,56.8,50.1,5.92,3.23,,,,,,,,2.69,,,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,57,0,0,SOG,57,,,,,,,,,,False,False,0,,False,1,,False,0,
2026-01-17,CAR@NJD,6:00 PM,2026-01-18T00:00:00Z,,,,,,,,Jaccob Slavin,CAR,D,,30000643.0,L,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,3,1.0,🟢 ROLE+,NJD,Jacob Markstrom,0.8790322580645161,3.340715903045001,87.1,Likely,dailyfaceoff_name_and_stats,11.1,18.8,A1+A2,1096.25,99.6,31.5,0.94,NONE,False,False,50.0,50.0,50.1,50.1,20,4.0,True,,,,,50.0,0.008488964346349746,0.008488964346349746,,,0.0,50.0,50.0,50.0,50.1,31.5,50.1,1.56,0.39,,,,,,,,1.17,,,Red,Red,Red,Red,41,30,45,34,GOAL,45,,,,,,,,,,False,False,1,,False,0,,False,0,
2026-01-17,CBJ@PIT,6:00 PM,2026-01-18T00:00:00Z,40.0,7.0,8.0,15.0,2.0,4.0,10.0,Zach Werenski,CBJ,D,👑 ELITE,30002770.0,L,D,40.0,SDIO,Scrambled,Scrambled,Scrambled,ASSISTS,1,ASSISTS 1,Healthy,Unknown,,,4,1.0,🟢 ROLE+,PIT,Arturs Silovs,0.8904593639575972,3.061308462487999,64.8,Confirmed,dailyfaceoff_name_and_stats,75.5,97.8,A1+A2,26.6,79.7,84.1,1.2,ELITE,True,False,50.0,50.0,50.1,50.1,15,3.0,True,4.5,3.875,3.8,4.255,99.5,1.9316163410301954,0.3330373001776199,,,0.0,50.0,50.0,50.0,50.1,69.1,50.1,11.69,2.44,42.55,-3.31,-4.56,2.55,,,,9.25,1.25,,Green,Yellow,Red,Green,73,73,69,81,ASSISTS,81,0.0,1.0,0.0,0.0,,,,🅰️ D:1,,False,False,1,,False,2,,False,3,
2026-01-17,MIN@BUF,11:30 AM,2026-01-17T17:30:00Z,,,,,,,,Ryan Johnson,BUF,D,,30005441.0,L,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,6,1.0,🟢 ROLE+,MIN,Filip Gustavsson,0.9110275689223057,2.4985581481734913,20.7,Confirmed,dailyfaceoff_name_and_stats,3.1,7.2,A1+A2,540.0,85.8,21.1,0.94,NONE,False,False,50.0,50.0,50.1,50.1,23,4.6,True,,,,,50.0,0.0,0.0,,,0.0,50.0,50.0,50.0,50.1,28.1,50.1,0.09,0.09,,,,,,,,0.0,,,Red,Red,Red,Red,28,25,31,21,GOAL,31,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,LAK@ANA,9:00 PM,2026-01-18T03:00:00Z,17.0,1.0,4.0,5.0,0.0,1.0,10.0,Alex Turcotte,LAK,C,,30004473.0,L,C,17.0,SDIO,Scrambled,Scrambled,Scrambled,GOAL,5,GOAL 5,Healthy,Unknown,,,0,0.0,,ANA,Ville Husso,0.8837209302325582,3.330557868442964,81.7,Unconfirmed,dailyfaceoff_name_and_stats,78.4,54.8,A1+A2,10.76,6.2,55.7,1.02,NONE,False,False,50.0,50.0,50.1,50.1,10,2.0,False,1.5,1.625,2.2,1.745,34.8,1.3890350415658212,0.5051036514784805,,,0.0,50.0,50.0,50.0,50.1,59.1,50.1,3.9,2.12,17.45,-1.1,1.12,0.45,,,,1.78,-2.22,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,54,0,0,SOG,54,1.0,1.0,5.0,2.0,,,,🥅 D:5,,False,False,2,,False,1,,False,1,
2026-01-17,BOS@CHI,7:00 PM,2026-01-18T01:00:00Z,18.0,5.0,3.0,8.0,3.0,1.0,10.0,Fraser Minten,BOS,C,,30005658.0,L,C,18.0,SDIO,Scrambled,Scrambled,Scrambled,ASSISTS,3,ASSISTS 3,Healthy,Unknown,,,4,0.0,,CHI,Arvid Soderblom,0.8725490196078431,3.8666501425207587,100.0,Likely,dailyfaceoff_name_and_stats,80.2,63.0,A1+A2,14.73,29.2,64.0,1.06,NONE,False,False,50.0,50.0,50.1,50.1,22,4.4,True,1.0,1.5,1.8,1.28,20.9,1.5649905810752065,0.6259962324300826,,,0.0,50.0,50.0,50.0,50.1,63.1,50.1,4.4,2.2,12.8,-3.6,-2.8,-5.2,,,,2.2,-0.8,,Red,Red,Red,Red,50,54,75,58,GOAL,75,1.0,3.0,1.0,1.0,,,,🅰️ D:3,,False,False,1,,False,2,,False,0,
2026-01-17,TOR@WPG,6:00 PM,2026-01-18T00:00:00Z,29.0,4.0,6.0,10.0,2.0,4.0,10.0,Kyle Connor,WPG,L,⭐ STAR,30002772.0,L,LW,29.0,SDIO,Scrambled,Scrambled,Scrambled,SOG,4,SOG 4,Healthy,Unknown,,,3,0.0,,TOR,Dennis Hildeby,0.9088983050847458,2.9721219568389525,37.0,Confirmed,dailyfaceoff_name_and_stats,94.3,97.8,A1+A2,20.89,69.3,90.6,1.2,STAR,False,True,50.0,50.0,50.1,50.1,23,4.6,True,2.0,2.5,1.8,1.9300000000000002,47.0,2.9960468825854774,1.0819058187114223,,,0.0,50.0,50.0,50.0,50.1,74.9,50.1,12.79,4.21,19.3,2.79,0.21,-9.7,,,,8.59,2.59,,Green,Red,Red,Green,78,80,74,82,ASSISTS,82,0.0,0.0,1.0,4.0,,,,🎯 D:4,🅰️ ASSISTS EARNED,False,False,1,,True,4,"iXA,V2,VOL,REG",False,1,
2026-01-17,NYI@CGY,2:00 PM,2026-01-17T20:00:00Z,14.0,2.0,4.0,6.0,2.0,0.0,10.0,Matt Coronato,CGY,R,,30004993.0,R,RW,14.0,SDIO,Scrambled,Scrambled,Scrambled,ASSISTS,6,ASSISTS 6,Healthy,Unknown,,,5,0.0,,NYI,David Rittich,0.9099804305283757,2.3946207794085748,19.3,Confirmed,dailyfaceoff_name_and_stats,88.9,72.6,A1+A2,16.55,41.4,73.7,1.1,NONE,False,False,50.0,50.0,50.1,50.1,10,2.0,False,1.0,1.125,2.6,1.56,28.2,1.7308671304938061,0.3054471406753776,,,0.0,50.0,50.0,50.0,50.1,66.0,50.1,6.14,3.05,15.6,0.14,1.05,1.6,,,,3.09,-0.91,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,61,0,0,SOG,61,0.0,6.0,0.0,0.0,,,,🅰️ D:6,,False,False,0,,False,2,,False,1,
2026-01-17,SEA@UTA,4:00 PM,2026-01-17T22:00:00Z,19.0,4.0,4.0,8.0,2.0,1.0,10.0,Jordan Eberle,SEA,R,,30000539.0,R,RW,19.0,SDIO,Scrambled,Scrambled,Scrambled,SOG,7,SOG 7,Healthy,Unknown,,,1,0.0,,UTA,Karel Vejmelka,0.9015486725663717,2.5338679446724717,34.8,Unconfirmed,dailyfaceoff_name_and_stats,95.6,75.4,A1+A2,19.06,59.3,81.3,1.12,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,2.0,1.875,1.6,1.8599999999999999,40.2,1.165425704111363,0.26894439325646835,,,0.0,50.0,50.0,50.0,50.1,54.6,50.1,7.95,4.37,18.6,-0.05,0.37,-0.4,,,,3.58,-0.42,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,77,0,0,SOG,77,1.0,1.0,2.0,7.0,,,,🎯 D:7,,False,False,2,,False,0,,False,1,
2026-01-17,LAK@ANA,9:00 PM,2026-01-18T03:00:00Z,,,,,,,,Andre Lee,LAK,L,,30005383.0,L,LW,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,0,0.0,,ANA,Ville Husso,0.8837209302325582,3.330557868442964,81.7,Unconfirmed,dailyfaceoff_name_and_stats,14.0,18.8,A1+A2,608.5,89.0,30.7,0.94,NONE,False,False,50.0,50.0,50.1,50.1,10,2.0,False,,,,,50.0,0.03293084522502744,0.01646542261251372,,,0.0,50.0,50.0,50.0,50.1,34.9,50.1,2.27,0.7,,,,,,,,1.57,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,29,0,0,SOG,29,,,,,,,,,,False,False,1,,False,0,,False,0,
2026-01-17,NYR@PHI,12:00 PM,2026-01-17T18:00:00Z,,,,,,,,Jacob Gaucher,PHI,C,,30005321.0,R,C,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,3,1.0,🟢 ROLE+,NYR,Spencer Martin,0.8076923076923077,0.09019843656043296,50.0,Confirmed,dailyfaceoff_name_and_stats,9.6,7.2,A1+A2,526.0,84.9,23.8,0.94,NONE,False,False,50.0,50.0,50.1,50.1,9,1.8,False,,,,,50.0,0.0,0.0,,,0.0,50.0,50.0,50.0,50.1,28.1,50.1,0.85,0.85,,,,,,,,0.0,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,28,0,0,SOG,28,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,MTL@OTT,6:00 PM,2026-01-18T00:00:00Z,,,,,,,,Michael Amadio,OTT,R,,30002630.0,R,RW,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,1,0.0,,MTL,Sam Montembeault,0.8742004264392325,3.3529606769065623,87.4,Confirmed,dailyfaceoff_name_and_stats,68.6,63.0,A1+A2,15.49,34.6,59.9,1.04,NONE,False,False,50.0,50.0,50.1,50.1,15,3.0,True,,,,,50.0,1.487949161736974,0.5579809356513652,,,0.0,50.0,50.0,50.0,50.1,61.3,50.1,3.82,1.57,,,,,,,,2.26,,,Red,Red,Red,Red,58,54,74,56,GOAL,74,,,,,,,,,,False,False,1,,False,1,,False,0,
2026-01-17,EDM@VAN,9:00 PM,2026-01-18T03:00:00Z,20.0,1.0,2.0,3.0,1.0,0.0,10.0,Evander Kane,VAN,L,,30000976.0,L,LW,20.0,SDIO,Scrambled,Scrambled,Scrambled,ASSISTS,6,ASSISTS 6,Healthy,Unknown,,,4,0.0,,EDM,Tristan Jarry,0.902834008097166,2.7947146253497435,40.3,Confirmed,dailyfaceoff_name_and_stats,84.8,75.4,A1+A2,16.92,44.1,73.4,1.09,NONE,False,False,50.0,50.0,50.1,50.1,6,1.2,False,1.5,1.875,2.0,1.675,31.8,1.1742566804666918,0.8129469326307867,,,0.0,50.0,50.0,50.0,50.1,54.9,50.1,5.96,2.63,16.75,2.96,1.63,-3.25,,,,3.33,1.33,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,60,0,0,SOG,60,2.0,6.0,2.0,0.0,,,,🅰️ D:6,,False,False,1,,False,2,,False,0,
2026-01-17,TOR@WPG,6:00 PM,2026-01-18T00:00:00Z,,,,,,,,Dylan DeMelo,WPG,D,,30001224.0,R,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,3,1.0,🟢 ROLE+,TOR,Dennis Hildeby,0.9088983050847458,2.9721219568389525,37.0,Confirmed,dailyfaceoff_name_and_stats,24.5,75.4,A1+A2,21.34,71.9,51.8,1.01,NONE,False,False,50.0,50.0,50.1,50.1,23,4.6,True,,,,,50.0,1.0625946988331136,0.28335858635549693,,,0.0,50.0,50.0,50.0,50.1,51.6,50.1,3.32,0.25,,,,,,,,3.06,,,Yellow,Red,Red,Yellow,66,35,45,55,POINTS,66,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,MIN@BUF,11:30 AM,2026-01-17T17:30:00Z,,,,,,,,Daemon Hunt,MIN,D,,30004847.0,L,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,4,0.0,,BUF,Ukko-Pekka Luukkonen,0.9044444444444445,2.5926174047028874,32.4,Confirmed,dailyfaceoff_name_and_stats,8.5,30.9,A1+A2,12.37,14.8,17.6,0.94,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,,,,,50.0,0.6563354603463992,0.3281677301731996,,,0.0,50.0,50.0,50.0,50.1,41.6,50.1,1.89,0.12,,,,,,,,1.76,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,20,0,0,SOG,20,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,CBJ@PIT,6:00 PM,2026-01-18T00:00:00Z,,,,,,,,Mikael Pyyhtia,CBJ,L,,30005355.0,L,LW,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,4,1.0,🟢 ROLE+,PIT,Arturs Silovs,0.8904593639575972,3.061308462487999,64.8,Confirmed,dailyfaceoff_name_and_stats,18.6,7.2,A1+A2,615.6,89.3,28.8,0.94,NONE,False,False,50.0,50.0,50.1,50.1,15,3.0,True,,,,,50.0,0.020242914979757085,0.0,,,0.0,50.0,50.0,50.0,50.1,33.5,50.1,1.3,1.3,,,,,,,,0.0,,,Red,Red,Red,Red,32,33,46,27,GOAL,46,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,NYR@PHI,12:00 PM,2026-01-17T18:00:00Z,,,,,,,,Scott Morrow,NYR,D,,30005014.0,R,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,4,0.0,,PHI,Aleksei Kolosov,0.8863636363636364,0.044802867383512544,50.0,Confirmed,dailyfaceoff_name_and_stats,16.5,35.5,A1+A2,15.76,36.9,27.2,0.94,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,,,,,50.0,0.2125900555096256,0.0,,,0.0,50.0,50.0,50.0,50.1,36.2,50.1,2.15,0.27,,,,,,,,1.88,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,26,0,0,SOG,26,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,MTL@OTT,6:00 PM,2026-01-18T00:00:00Z,,,,,,,,Nikolas Matinpalo,OTT,D,,30006054.0,R,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,1,0.0,,MTL,Sam Montembeault,0.8742004264392325,3.3529606769065623,87.4,Confirmed,dailyfaceoff_name_and_stats,20.4,35.5,A1+A2,15.21,32.7,28.1,0.94,NONE,False,False,50.0,50.0,50.1,50.1,15,3.0,True,,,,,50.0,0.45112781954887216,0.45112781954887216,,,0.0,50.0,50.0,50.0,50.1,38.2,50.1,1.57,0.27,,,,,,,,1.3,,,Red,Red,Red,Red,42,28,45,34,GOAL,45,,,,,,,,,,False,False,1,,False,1,,False,0,
2026-01-17,LAK@ANA,9:00 PM,2026-01-18T03:00:00Z,17.0,0.0,8.0,8.0,0.0,6.0,10.0,Jackson LaCombe,ANA,D,,30004526.0,L,D,17.0,SDIO,Scrambled,Scrambled,Scrambled,GOAL,10,GOAL 10,Healthy,Unknown,,,3,1.0,🟢 ROLE+,LAK,Anton Forsberg,0.9006928406466512,2.649278636340299,39.2,Unconfirmed,dailyfaceoff_name_and_stats,67.4,92.6,A1+A2,24.51,78.9,78.5,1.11,NONE,False,False,50.0,50.0,50.1,50.1,13,2.6,False,1.0,1.5,0.8,0.9299999999999999,5.2,1.1629785172023905,0.5088031012760459,,,0.0,50.0,50.0,50.0,50.1,54.5,50.1,7.24,1.55,9.3,-0.76,1.55,-7.7,,,,5.69,-2.31,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,58,0,0,SOG,58,0.0,0.0,10.0,5.0,,,,🥅 D:10,,False,False,1,,False,2,,False,1,
2026-01-17,FLA@WSH,6:00 PM,2026-01-18T00:00:00Z,,,,,,,,Jack Studnicka,FLA,C,,30003671.0,R,C,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,5,1.0,🟢 ROLE+,WSH,Logan Thompson,0.9150537634408602,2.3597743113176235,11.3,Confirmed,dailyfaceoff_name_and_stats,20.5,7.2,A1+A2,424.28,81.2,28.0,0.94,NONE,False,False,50.0,50.0,50.1,50.1,11,2.2,False,,,,,50.0,0.0,0.0,,,0.0,50.0,50.0,50.0,50.1,28.1,50.1,0.44,0.44,,,,,,,,0.0,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,34,0,0,SOG,34,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,NSH@VGK,9:00 PM,2026-01-18T03:00:00Z,,,,,,,,Michael McCarron,NSH,C,,30000720.0,R,RW,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,4,0.0,,VGK,Akira Schmid,0.8956043956043956,2.46759181317492,41.1,Likely,dailyfaceoff_name_and_stats,67.7,49.5,A1+A2,14.32,26.0,53.0,1.01,NONE,False,False,50.0,50.0,50.1,50.1,16,3.2,True,,,,,50.0,0.8001016002032004,0.3429006858013716,,,0.0,50.0,50.0,50.0,50.1,44.8,50.1,3.02,1.48,,,,,,,,1.54,,,Red,Red,Red,Red,45,53,67,43,GOAL,67,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,MTL@OTT,6:00 PM,2026-01-18T00:00:00Z,22.0,2.0,6.0,8.0,1.0,1.0,10.0,Tim Sttzle,OTT,C,⭐ STAR,,,,22.0,,,,,ASSISTS,1,ASSISTS 1,Healthy,Unknown,,,1,0.0,,MTL,Sam Montembeault,0.8742004264392325,3.3529606769065623,87.4,Confirmed,dailyfaceoff_name_and_stats,95.5,95.6,A1+A2,20.7,67.9,90.0,1.2,STAR,False,True,50.0,50.0,50.1,50.1,15,3.0,True,2.0,2.0,2.2,2.0700000000000003,56.8,2.313089516564291,0.8327122259631448,,,0.0,50.0,50.0,50.0,50.1,71.9,50.1,11.42,4.41,20.7,3.42,2.41,-1.3,,,,7.01,1.01,,Green,Red,Red,Green,83,73,77,81,POINTS,83,0.0,1.0,0.0,0.0,,,,🅰️ D:1,🥅 GOAL EARNED | 🅰️ ASSISTS EARNED,False,True,3,"iXG,REG,G",True,3,"iXA,V2,VOL",False,0,
